State,Year,Quarter,District,Count,Amount
Arunanchal Pradesh,2019,1,papum pare,70941,188556716.3567257
Arunanchal Pradesh,2019,1,west kameng,34289,101333633.67604163
Arunanchal Pradesh,2019,1,changlang,17589,40239141.669717625
Arunanchal Pradesh,2019,1,lohit,15896,42834776.778045304
Arunanchal Pradesh,2019,1,east siang,15621,39284373.05409969
Arunanchal Pradesh,2019,1,tawang,13102,39489779.13784294
Arunanchal Pradesh,2019,1,namsai,8600,20065516.616355177
Arunanchal Pradesh,2019,1,longding,7287,25349462.055245366
Arunanchal Pradesh,2019,1,tirap,6877,14075747.836402504
Arunanchal Pradesh,2019,1,lower dibang valley,6314,13738776.18143886
Sikkim,2018,2,east,40432,83823658.19224699
Sikkim,2018,2,south,16740,27651617.534535274
Sikkim,2018,2,west,10671,19368446.483524587
Sikkim,2018,2,north,6735,12849363.319488723
Sikkim,2018,3,east,59571,133322127.02823457
Sikkim,2018,3,south,24662,40036375.9623436
Sikkim,2018,3,west,14121,33797876.56771384
Sikkim,2018,3,north,10146,27923847.395025603
Sikkim,2018,4,east,84485,216960325.35148895
Sikkim,2018,4,south,34495,60113689.048481904
Sikkim,2018,4,west,19567,51859359.64770544
Sikkim,2018,4,north,15986,54207984.03057738
Sikkim,2018,1,east,24432,35907388.054869555
Sikkim,2018,1,south,11355,16098282.748140384
Sikkim,2018,1,west,4845,7468491.334182342
Sikkim,2018,1,north,3446,5176776.803176151
Sikkim,2020,2,east,304581,653853477.4965272
Sikkim,2020,2,south,95669,152837659.21956825
Sikkim,2020,2,west,69860,121265798.69496223
Sikkim,2020,2,north,47621,126661852.85020877
Sikkim,2020,3,east,353881,869648385.4220288
Sikkim,2020,3,south,104888,202497013.7266165
Sikkim,2020,3,west,79994,165556236.37028116
Sikkim,2020,3,north,57672,163225093.14147198
Sikkim,2020,4,east,428732,1129627876.1171594
Sikkim,2020,4,south,130339,292804584.22659683
Sikkim,2020,4,west,95163,245657098.12953636
Sikkim,2020,4,north,80801,251186246.6496318
Sikkim,2020,1,east,360279,729478141.568978
Sikkim,2020,1,south,82456,138401236.4081525
Sikkim,2020,1,west,49913,100981561.51060595
Sikkim,2020,1,north,35470,84615332.45666516
Sikkim,2022,2,east,1540255,3736097005.542384
Sikkim,2022,2,south,391808,756330708.2028979
Sikkim,2022,2,west,215921,578171483.8935817
Sikkim,2022,2,north,174097,540506472.6682708
Sikkim,2022,3,east,1604446,3375012613.0491495
Sikkim,2022,3,south,406488,760409362.3196087
Sikkim,2022,3,west,204845,503543689.90772796
Sikkim,2022,3,north,180979,523914878.614971
Sikkim,2022,4,east,2227237,4615052808.218626
Sikkim,2022,4,south,410951,731151545.284701
Sikkim,2022,4,west,222875,569473212.1510196
Sikkim,2022,4,north,197276,542707823.7654651
Sikkim,2022,1,east,1173942,2887894588.7435055
Sikkim,2022,1,south,281076,619438912.3531296
Sikkim,2022,1,west,165446,468296204.3106276
Sikkim,2022,1,north,123838,391801570.45615834
Sikkim,2021,2,east,635504,1575867390.7924504
Sikkim,2021,2,south,157530,344012187.23706484
Sikkim,2021,2,west,102322,248942844.21008107
Sikkim,2021,2,north,81358,256077157.43570048
Sikkim,2021,3,east,757493,1937906268.9017417
Sikkim,2021,3,south,188063,416609481.7028275
Sikkim,2021,3,west,116665,312940476.1654819
Sikkim,2021,3,north,98373,321880637.0383413
Sikkim,2021,4,east,1071092,2791933180.3838186
Sikkim,2021,4,south,238464,546711693.4617904
Sikkim,2021,4,west,146397,436365769.1449038
Sikkim,2021,4,north,128392,421772618.64529496
Sikkim,2021,1,east,516158,1432658383.1323361
Sikkim,2021,1,south,127233,310128541.24028677
Sikkim,2021,1,west,88532,254432217.49525505
Sikkim,2021,1,north,68266,220448584.97284672
Sikkim,2023,2,east,2681672,5266694395.0
Sikkim,2023,2,south,866355,1313893353.0
Sikkim,2023,2,west,468073,1009668241.0
Sikkim,2023,2,north,396867,990094447.0
Sikkim,2023,1,east,2050840,4070142377.0
Sikkim,2023,1,south,686864,1130114141.0
Sikkim,2023,1,west,368967,853504549.0
Sikkim,2023,1,north,289457,708806955.0
Sikkim,2019,2,east,297652,538259507.8024242
Sikkim,2019,2,south,45712,82937894.82004634
Sikkim,2019,2,west,26024,63325567.84238531
Sikkim,2019,2,north,18856,54371272.971085116
Sikkim,2019,3,east,429201,643298304.6767757
Sikkim,2019,3,south,61142,106415589.26391001
Sikkim,2019,3,west,33550,66514136.575647816
Sikkim,2019,3,north,28543,68488417.92409426
Sikkim,2019,4,east,616761,877636921.1534436
Sikkim,2019,4,south,73099,121803196.14604723
Sikkim,2019,4,west,43955,92445262.76900172
Sikkim,2019,4,north,33255,84624221.58772576
Sikkim,2019,1,east,155482,291845617.9832262
Sikkim,2019,1,south,47506,76869333.72007152
Sikkim,2019,1,west,21489,46329216.02416057
Sikkim,2019,1,north,15810,42949466.65663589
Delhi,2018,2,central delhi,3589206,6223466821.0926285
Delhi,2018,2,new delhi,1177251,2387389846.7443447
Delhi,2018,2,west,785457,1588935316.1264243
Delhi,2018,2,south east delhi,767547,1466216713.987477
Delhi,2018,2,north west,575888,1041767876.9620268
Delhi,2018,2,north,517958,975252185.7330843
Delhi,2018,2,south,513003,979271408.8449214
Delhi,2018,2,east,504193,925784169.7499555
Delhi,2018,2,south west,440508,903268239.0851493
Delhi,2018,2,shahdara,272663,533105673.5945449
Delhi,2018,3,central delhi,8165361,10515884583.426525
Delhi,2018,3,new delhi,2022950,3481996395.702257
Delhi,2018,3,west,1402787,2408205061.402441
Delhi,2018,3,south east delhi,1321135,2190894940.921797
Delhi,2018,3,north west,1071877,1611349650.512775
Delhi,2018,3,south,1009436,1501908121.057089
Delhi,2018,3,east,990369,1384933230.2478726
Delhi,2018,3,north,955698,1471064055.191176
Delhi,2018,3,south west,789269,1374843119.5072455
Delhi,2018,3,shahdara,481819,805520386.5670927
Delhi,2018,4,central delhi,9373395,13878492766.290386
Delhi,2018,4,new delhi,3230268,5091082007.824482
Delhi,2018,4,west,2678986,3650604507.6334457
Delhi,2018,4,south east delhi,2675009,3473400560.128728
Delhi,2018,4,north west,2221592,2514145474.579898
Delhi,2018,4,east,2073615,2113753353.5608745
Delhi,2018,4,north,1864549,2189129077.3478146
Delhi,2018,4,south,1769675,2243831444.013054
Delhi,2018,4,south west,1535302,2165326033.913863
Delhi,2018,4,shahdara,987533,1305320182.496128
Delhi,2018,1,central delhi,2997714,4312145216.274474
Delhi,2018,1,new delhi,883737,1478916789.169149
Delhi,2018,1,south east delhi,562694,929543692.8225484
Delhi,2018,1,west,545129,966855137.026748
Delhi,2018,1,north west,387431,614242861.0675646
Delhi,2018,1,north,361539,574580634.2506722
Delhi,2018,1,east,357904,594248348.383992
Delhi,2018,1,south,334361,597143870.4750924
Delhi,2018,1,south west,318199,555900155.5283471
Delhi,2018,1,shahdara,193886,326458215.38394874
Delhi,2020,2,central delhi,17641823,30418597739.3527
Delhi,2020,2,new delhi,13713658,27033383045.67708
Delhi,2020,2,west,5753319,8981471481.485285
Delhi,2020,2,south east delhi,5215263,7084670452.703098
Delhi,2020,2,north west,4270005,6452332763.460186
Delhi,2020,2,south west,4193591,6168338438.737105
Delhi,2020,2,east,4005780,5059627017.012638
Delhi,2020,2,south,3631140,4698622938.32077
Delhi,2020,2,north,3462809,5258808051.479293
Delhi,2020,2,north east,2229412,3393429629.3164525
Delhi,2020,3,central delhi,32203761,61527717933.93762
Delhi,2020,3,new delhi,17268250,34516772051.491745
Delhi,2020,3,west,8231034,14963814238.681545
Delhi,2020,3,south east delhi,7402382,11175362187.684738
Delhi,2020,3,north west,5785656,10454717366.918316
Delhi,2020,3,south west,5547370,8927576871.08003
Delhi,2020,3,east,5054670,7198767026.72743
Delhi,2020,3,north,4691610,8507808245.57009
Delhi,2020,3,south,4564631,6503381595.242459
Delhi,2020,3,north east,2910048,5488227059.169053
Delhi,2020,4,central delhi,32194168,61575435521.28283
Delhi,2020,4,new delhi,19719782,37020451053.1837
Delhi,2020,4,west,12092280,22395396964.83783
Delhi,2020,4,south east delhi,11414146,17130268130.317047
Delhi,2020,4,north west,8026101,14953244692.580374
Delhi,2020,4,south west,7745403,12646111042.466732
Delhi,2020,4,east,7410660,10725439312.082693
Delhi,2020,4,south,6797385,9578135719.354939
Delhi,2020,4,north,6775272,12208521800.583145
Delhi,2020,4,shahdara,4208254,9392225302.24066
Delhi,2020,1,central delhi,24757650,41219414205.06069
Delhi,2020,1,new delhi,17899322,34941263526.20205
Delhi,2020,1,west,6627571,10519670848.51133
Delhi,2020,1,south east delhi,6523345,9238065831.407085
Delhi,2020,1,east,4783041,5861493191.072474
Delhi,2020,1,south,4578729,5702232003.384875
Delhi,2020,1,north west,4394010,7009463341.814796
Delhi,2020,1,north,4134350,5959728045.553724
Delhi,2020,1,south west,3956004,6031191820.22498
Delhi,2020,1,shahdara,2148023,3847703306.254819
Delhi,2022,2,central delhi,159034619,232911858055.08478
Delhi,2022,2,new delhi,87939392,129418048270.15207
Delhi,2022,2,south east delhi,29302567,40564903164.264656
Delhi,2022,2,west,28008086,50563146986.313255
Delhi,2022,2,north west,18057230,33092543802.040115
Delhi,2022,2,north,17494896,29482073628.067886
Delhi,2022,2,south,17358990,21493188986.975037
Delhi,2022,2,south west,16899542,26515960445.85206
Delhi,2022,2,east,16485686,23141432019.978474
Delhi,2022,2,shahdara,10060246,22195136725.333412
Delhi,2022,3,central delhi,243139962,327191972497.867
Delhi,2022,3,new delhi,58178476,76558260276.67705
Delhi,2022,3,west,30595250,52638495087.749954
Delhi,2022,3,south east delhi,30215862,40627500625.401535
Delhi,2022,3,east,21104584,28881717613.549664
Delhi,2022,3,north west,18316480,32675014921.771603
Delhi,2022,3,south,18234782,21732528705.790974
Delhi,2022,3,north,18232076,29812600679.07141
Delhi,2022,3,south west,17276601,26324661266.56317
Delhi,2022,3,shahdara,10220528,21361296110.510616
Delhi,2022,4,central delhi,280960656,386107883617.53076
Delhi,2022,4,new delhi,45094468,58157025088.38431
Delhi,2022,4,south east delhi,33116019,44231426531.24901
Delhi,2022,4,west,32293188,56453476563.182175
Delhi,2022,4,east,23683133,33122093387.044395
Delhi,2022,4,north west,19859098,35599171826.28781
Delhi,2022,4,south,19537728,23391855096.18752
Delhi,2022,4,north,19393947,31932822870.2881
Delhi,2022,4,south west,18499176,28102930810.327362
Delhi,2022,4,shahdara,11420073,24438534174.92784
Delhi,2022,1,central delhi,128309915,198072597274.588
Delhi,2022,1,new delhi,71006225,110657872546.40234
Delhi,2022,1,south east delhi,23146633,34276252396.92598
Delhi,2022,1,west,22748647,43283043830.88957
Delhi,2022,1,north west,14899833,28208907241.065834
Delhi,2022,1,north,14076598,25099334230.75274
Delhi,2022,1,south west,13659485,22636957994.996166
Delhi,2022,1,south,13519253,17982839888.57036
Delhi,2022,1,east,13032988,19771730745.94047
Delhi,2022,1,north east,8357217,17814230282.345295
Delhi,2021,2,central delhi,62131856,100895875737.76091
Delhi,2021,2,new delhi,36788618,60387138441.32027
Delhi,2021,2,west,12217454,22460950400.13157
Delhi,2021,2,south east delhi,11519378,17106146861.933064
Delhi,2021,2,north west,8373397,15462806103.953077
Delhi,2021,2,south west,8208259,13456640547.363726
Delhi,2021,2,east,7486985,10978698462.135324
Delhi,2021,2,south,7346726,9956087387.089846
Delhi,2021,2,north,7283521,13045029034.825657
Delhi,2021,2,north east,4567057,9118331386.987755
Delhi,2021,3,central delhi,88849847,137311394953.58371
Delhi,2021,3,new delhi,50089446,77874603330.18227
Delhi,2021,3,south east delhi,17254936,25283744433.53666
Delhi,2021,3,west,17186832,31879892281.09146
Delhi,2021,3,north west,11436200,21133053482.335484
Delhi,2021,3,south west,10691277,17385987188.960205
Delhi,2021,3,east,10407086,14944795668.028805
Delhi,2021,3,south,10381321,13789719686.570164
Delhi,2021,3,north,10359707,18205778951.817303
Delhi,2021,3,shahdara,6108459,13750322170.230267
Delhi,2021,4,central delhi,111134916,177625511230.04297
Delhi,2021,4,new delhi,61634107,99244375372.27344
Delhi,2021,4,south east delhi,21366628,32122243404.91709
Delhi,2021,4,west,20430656,39890704519.6619
Delhi,2021,4,north west,13585992,26091698381.40573
Delhi,2021,4,south,12510023,16942839763.775913
Delhi,2021,4,north,12503180,22723650290.401375
Delhi,2021,4,south west,12404698,21054166955.724888
Delhi,2021,4,east,12092666,18447833006.757885
Delhi,2021,4,shahdara,7518346,17929102853.313446
Delhi,2021,1,central delhi,54173342,90711721159.77658
Delhi,2021,1,new delhi,31953482,53832767509.43621
Delhi,2021,1,west,12363374,23133622270.239567
Delhi,2021,1,south east delhi,12287216,18449868327.686386
Delhi,2021,1,north west,8024587,15349170514.54198
Delhi,2021,1,east,7874737,11290580992.027351
Delhi,2021,1,south west,7721739,12780255587.51034
Delhi,2021,1,south,7428356,10208060134.038582
Delhi,2021,1,north,7199592,12976771848.005224
Delhi,2021,1,shahdara,4235592,9595155648.30619
Delhi,2023,2,south east delhi,66237557,78214516249.0
Delhi,2023,2,west,62944946,95782240128.0
Delhi,2023,2,central delhi,57622069,86092311109.0
Delhi,2023,2,new delhi,57173491,64569798729.0
Delhi,2023,2,north west,40527597,63155058402.0
Delhi,2023,2,north,40357914,58188318194.0
Delhi,2023,2,south,38797761,41499044092.0
Delhi,2023,2,south west,36917006,49688361980.0
Delhi,2023,2,east,36042935,43552662240.0
Delhi,2023,2,shahdara,23083531,41909976096.0
Delhi,2023,1,south east delhi,56901581,72188090661.0
Delhi,2023,1,west,53494049,88637227473.0
Delhi,2023,1,central delhi,49681285,81500812610.0
Delhi,2023,1,new delhi,48280973,58799219994.0
Delhi,2023,1,north west,34149097,57664399598.0
Delhi,2023,1,north,33930652,53000017794.0
Delhi,2023,1,south,32534127,37497668457.0
Delhi,2023,1,south west,31119622,45110662539.0
Delhi,2023,1,east,30263080,39834690348.0
Delhi,2023,1,shahdara,19779351,39855441084.0
Delhi,2019,2,new delhi,23313548,36146671717.918365
Delhi,2019,2,central delhi,8821530,12827351677.982723
Delhi,2019,2,west,4273168,5964570040.981258
Delhi,2019,2,south east delhi,4093477,5354348696.201298
Delhi,2019,2,east,3157212,3432947910.8653455
Delhi,2019,2,north west,3032525,3903083209.051039
Delhi,2019,2,south,2809313,3393506108.0570455
Delhi,2019,2,north,2646708,3429942978.9386187
Delhi,2019,2,south west,2441752,3375124289.347537
Delhi,2019,2,shahdara,1439856,2125041674.940278
Delhi,2019,3,new delhi,24687138,43288057341.92169
Delhi,2019,3,central delhi,10383905,15911065630.894386
Delhi,2019,3,west,5923192,8122173371.353607
Delhi,2019,3,south east delhi,5633818,7118731074.594847
Delhi,2019,3,east,4260289,4563965029.464273
Delhi,2019,3,south,4067756,4543363283.628731
Delhi,2019,3,north west,4036365,5327025172.802139
Delhi,2019,3,north,3597191,4566145276.173758
Delhi,2019,3,south west,3392924,4564338750.415346
Delhi,2019,3,shahdara,1929681,2840221012.8598523
Delhi,2019,4,new delhi,29048107,54398427887.76768
Delhi,2019,4,central delhi,13130548,21110784970.602043
Delhi,2019,4,west,6541869,9822841229.050655
Delhi,2019,4,south east delhi,6387755,8697135102.682934
Delhi,2019,4,east,4787770,5518543582.019401
Delhi,2019,4,south,4672501,5360121273.421125
Delhi,2019,4,north west,4376687,6492920778.373013
Delhi,2019,4,north,3982235,5440162132.4586935
Delhi,2019,4,south west,3796919,5538272503.100773
Delhi,2019,4,shahdara,2149197,3597910765.0530796
Delhi,2019,1,central delhi,12885975,16258175800.83931
Delhi,2019,1,new delhi,10000765,13939472234.96883
Delhi,2019,1,south east delhi,4177871,4783209115.672518
Delhi,2019,1,west,3962949,5022146273.196945
Delhi,2019,1,east,3074036,2994257491.1936464
Delhi,2019,1,north west,3030848,3421611240.905769
Delhi,2019,1,south,2571440,2944578121.8940973
Delhi,2019,1,north,2528129,2919441273.8433604
Delhi,2019,1,south west,2287011,2903464344.436347
Delhi,2019,1,shahdara,1402956,1800644587.5922666
Gujarat,2018,2,ahmadabad,1809774,3307127930.4397454
Gujarat,2018,2,surat,1310963,2189526110.381512
Gujarat,2018,2,vadodara,528893,975136493.2075567
Gujarat,2018,2,gandhinagar,315542,522133969.7111994
Gujarat,2018,2,banas kantha,307928,362168353.1498716
Gujarat,2018,2,bharuch,289862,428830769.63445514
Gujarat,2018,2,kachchh,287874,494142161.9887994
Gujarat,2018,2,mahesana,286014,362586915.57954156
Gujarat,2018,2,rajkot,283913,465751106.64481115
Gujarat,2018,2,bhavnagar,253332,265850891.74358377
Gujarat,2018,3,ahmadabad,2600288,4740981792.133425
Gujarat,2018,3,surat,1899586,3203734473.971199
Gujarat,2018,3,vadodara,773456,1452835059.4761376
Gujarat,2018,3,bharuch,480222,695864170.869137
Gujarat,2018,3,gandhinagar,479518,791502891.3922588
Gujarat,2018,3,mahesana,464894,561504997.461841
Gujarat,2018,3,kachchh,421411,764023467.8126487
Gujarat,2018,3,rajkot,402342,650585707.9949489
Gujarat,2018,3,banas kantha,396566,532922632.7560996
Gujarat,2018,3,bhavnagar,374470,397576856.4658471
Gujarat,2018,4,ahmadabad,3990090,6515656157.237562
Gujarat,2018,4,surat,2225031,4270243993.924238
Gujarat,2018,4,vadodara,1047381,2063816597.5452976
Gujarat,2018,4,gandhinagar,693588,1143266870.1325014
Gujarat,2018,4,bharuch,603122,1036812125.2621627
Gujarat,2018,4,kachchh,537116,1068486738.7583004
Gujarat,2018,4,banas kantha,529655,758278914.52389
Gujarat,2018,4,mahesana,529470,758586454.1320899
Gujarat,2018,4,rajkot,472933,879868564.9668198
Gujarat,2018,4,valsad,468363,753128666.5596428
Gujarat,2018,1,ahmadabad,1436152,2153123692.102863
Gujarat,2018,1,surat,983723,1346833710.5223997
Gujarat,2018,1,vadodara,387998,604645570.2100985
Gujarat,2018,1,banas kantha,237457,197883270.21264294
Gujarat,2018,1,gandhinagar,237393,318002413.6906459
Gujarat,2018,1,mahesana,227748,213031001.6165129
Gujarat,2018,1,rajkot,219190,296803513.7880937
Gujarat,2018,1,kachchh,217912,316933354.7930958
Gujarat,2018,1,bharuch,210073,249246117.13529772
Gujarat,2018,1,bhavnagar,182948,171495425.58982483
Gujarat,2020,2,ahmadabad,16430916,32731896547.15033
Gujarat,2020,2,surat,5654552,9378177062.809792
Gujarat,2020,2,vadodara,2796615,4621695376.570125
Gujarat,2020,2,gandhinagar,2039285,2913004123.5804567
Gujarat,2020,2,banas kantha,1860625,3107051803.5377526
Gujarat,2020,2,bharuch,1673375,2438983130.59495
Gujarat,2020,2,mahesana,1592579,2300168470.716814
Gujarat,2020,2,valsad,1498222,2040840946.3210487
Gujarat,2020,2,kachchh,1428844,2663558233.321313
Gujarat,2020,2,rajkot,1360781,2344811087.112481
Gujarat,2020,3,ahmadabad,21769867,43364229618.72334
Gujarat,2020,3,surat,7272097,14667802723.39091
Gujarat,2020,3,vadodara,4247473,7377577452.2292185
Gujarat,2020,3,gandhinagar,2828558,4509986129.973013
Gujarat,2020,3,bharuch,2145954,3492190237.8492527
Gujarat,2020,3,banas kantha,2102221,4347810483.865207
Gujarat,2020,3,mahesana,1898909,3469191791.4686623
Gujarat,2020,3,kachchh,1762816,3715321888.0775957
Gujarat,2020,3,valsad,1743270,2801506603.415721
Gujarat,2020,3,rajkot,1490309,2995153084.6346493
Gujarat,2020,4,ahmadabad,25926518,50995692377.18628
Gujarat,2020,4,surat,10950779,22483338828.296673
Gujarat,2020,4,vadodara,6066452,10175864216.096031
Gujarat,2020,4,gandhinagar,3802536,6260558379.008725
Gujarat,2020,4,bharuch,3243841,5265465828.675046
Gujarat,2020,4,banas kantha,2687464,5676878891.729177
Gujarat,2020,4,valsad,2565319,4183435576.3542786
Gujarat,2020,4,mahesana,2473227,4748375062.213287
Gujarat,2020,4,kachchh,2405892,5163742799.021423
Gujarat,2020,4,rajkot,1980653,4184580562.7370853
Gujarat,2020,1,ahmadabad,17950876,35559467147.63747
Gujarat,2020,1,surat,6801887,13770083573.568459
Gujarat,2020,1,vadodara,3398524,5791008308.342354
Gujarat,2020,1,gandhinagar,2337267,3378567424.980505
Gujarat,2020,1,bharuch,1525995,2487359207.9748526
Gujarat,2020,1,banas kantha,1429235,2718891067.533261
Gujarat,2020,1,valsad,1342508,2197272850.2289653
Gujarat,2020,1,rajkot,1339770,2664972202.0377035
Gujarat,2020,1,kachchh,1305996,2617080218.9794
